('2017-09-12 09:20 Tue', [3, 6, 9, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360], [-0.525, -0.366, -0.334, -0.322, -0.127, 0.117, 0.416, 0.782, 1.055, 1.442, 1.619, 1.802, 2.051, 2.571, 2.728, 3.17])
('2017-09-13 09:20 Wed', [3, 6, 9, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360], [-0.501, -0.359, -0.333, -0.32, -0.121, 0.138, 0.441, 0.81, 1.078, 1.472, 1.65, 1.835, 2.087, 2.617, 2.758, 3.197])
('2017-09-14 09:20 Thu', [3, 6, 9, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360], [-0.497, -0.4, -0.31, -0.327, -0.101, 0.146, 0.458, 0.835, 1.103, 1.505, 1.682, 1.86, 2.119, 2.641, 2.78, 3.215])
('2017-09-15 09:20 Fri', [3, 6, 9, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360], [-0.383, -0.353, -0.326, -0.311, -0.089, 0.153, 0.466, 0.849, 1.122, 1.518, 1.705, 1.882, 2.135, 2.659, 2.805, 3.225])
('2017-09-19 09:20 Tue', [3, 6, 9, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360], [-0.353, -0.404, -0.32, -0.337, -0.129, 0.12, 0.434, 0.812, 1.082, 1.486, 1.684, 1.865, 2.122, 2.65, 2.803, 3.213])
('2017-09-20 09:20 Wed', [3, 6, 9, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360], [-0.377, -0.413, -0.356, -0.333, -0.136, 0.125, 0.432, 0.808, 1.077, 1.488, 1.677, 1.859, 2.111, 2.647, 2.805, 3.212])
('2017-09-21 09:20 Thu', [3, 6, 9, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360], [-0.364, -0.416, -0.332, -0.328, -0.109, 0.163, 0.476, 0.86, 1.137, 1.557, 1.749, 1.938, 2.199, 2.722, 2.881, 3.276])
('2017-09-22 09:20 Fri', [3, 6, 9, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360], [-0.382, -0.371, -0.335, -0.34, -0.143, 0.135, 0.452, 0.833, 1.109, 1.527, 1.716, 1.906, 2.164, 2.705, 2.853, 3.266])
('2017-09-25 09:27 Mon', [3, 6, 9, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360], [-0.397, -0.376, -0.352, -0.354, -0.136, 0.137, 0.456, 0.842, 1.114, 1.528, 1.717, 1.903, 2.159, 2.684, 2.831, 3.243])
('2017-09-27 09:27 Wed', [3, 6, 9, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360], [-0.421, -0.384, -0.353, -0.349, -0.122, 0.15, 0.472, 0.862, 1.132, 1.549, 1.746, 1.942, 2.217, 2.771, 2.912, 3.311])
('2017-09-28 09:27 Thu', [3, 6, 9, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360], [-0.419, -0.393, -0.356, -0.357, -0.133, 0.151, 0.468, 0.858, 1.132, 1.553, 1.751, 1.951, 2.22, 2.767, 2.913, 3.319])
('2017-09-29 09:27 Fri', [3, 6, 9, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360], [-0.405, -0.381, -0.358, -0.355, -0.154, 0.122, 0.436, 0.813, 1.077, 1.492, 1.694, 1.88, 2.155, 2.688, 2.84, 3.25])
